Date,AGEI3 BS EQUITY,B3SA3 BS EQUITY,BBAS3 BS EQUITY,BBAS4 BS EQUITY,BBDC3 BS EQUITY,BBDC4 BS EQUITY,BBSE3 BS EQUITY,BISA3 BS EQUITY,BNCA3 BS EQUITY,BPAC11 BS EQUITY,BRAP4 BS EQUITY,BRML3 BS EQUITY,BRPR3 BS EQUITY,CCPR3 BS EQUITY,CTIP3 BS EQUITY,CYRE3 BS EQUITY,IGTA3 BS EQUITY,IRBR3 BS EQUITY,ITSA4 BS EQUITY,ITUB4 BS EQUITY,LOGG3 BS EQUITY,MULT3 BS EQUITY,PDGR3 BS EQUITY,SANB11 BS EQUITY,SULA11 BS EQUITY,UBBR11 BS EQUITY,AXSB IS EQUITY,BAF IS EQUITY,BJFIN IS EQUITY,BJHI IS EQUITY,BOB IS EQUITY,DLFU IS EQUITY,HDFC IS EQUITY,HDFCB IS EQUITY,ICICIBC IS EQUITY,IDFC IS EQUITY,IHFL IS EQUITY,IIB IS EQUITY,KMB IS EQUITY,NICICI IS EQUITY,OBC IS EQUITY,PNB IS EQUITY,RCAPT IS EQUITY,SBIN IS EQUITY,UT IS EQUITY,YES IS EQUITY,BBAJIOO MF Equity,BOLSAA MF Equity,BSMXB MF Equity,COMPARTO MF Equity,ELEKTRA* MF Equity,GENTERA* MF Equity,GFBBB MF Equity,GFINBURO MF Equity,GFNORTEO MF Equity,INCARSOB MF Equity,Q* MF Equity,RA MF Equity,VESTA* MF Equity,BSPB RM EQUITY,CBOM RM EQUITY,LSRG RM EQUITY,MOEX RM EQUITY,PIKK RM EQUITY,SBER RM EQUITY,SBERP RM EQUITY,SFIN RM EQUITY,TCSG RM EQUITY,VTBR RM EQUITY,VZRZ RM EQUITY,OPIN RU EQUITY,SBERPS RU EQUITY,SBERS RU EQUITY,VTBRS RU EQUITY,0861674D SJ EQUITY,ABG SJ EQUITY,ACP SJ EQUITY,AFH SJ EQUITY,AFI SJ EQUITY,AHB SJ EQUITY,AIL SJ EQUITY,ALE SJ EQUITY,ALY SJ EQUITY,AMB SJ EQUITY,ANA SJ EQUITY,AND SJ EQUITY,APA SJ EQUITY,APB SJ EQUITY,APF SJ EQUITY,APP SJ EQUITY,AQL SJ EQUITY,ARC SJ EQUITY,ARD SJ EQUITY,ATS SJ EQUITY,ATT SJ EQUITY,AWA SJ EQUITY,AXL SJ EQUITY,BAT SJ EQUITY,BJM SJ EQUITY,BNT SJ EQUITY,BOE SJ EQUITY,CAE SJ EQUITY,CAL SJ EQUITY,CAP SJ EQUITY,CCO SJ EQUITY,CDZ SJ EQUITY,CEN SJ EQUITY,CES SJ EQUITY,CFC SJ EQUITY,CLE SJ EQUITY,CML SJ EQUITY,CNF SJ EQUITY,CNX SJ EQUITY,CPA SJ EQUITY,CPF SJ EQUITY,CPI SJ EQUITY,CPT SJ EQUITY,CRH SJ EQUITY,CRN SJ EQUITY,CRW SJ EQUITY,CST SJ EQUITY,CYD SJ EQUITY,DLT SJ EQUITY,DSY SJ EQUITY,ECS SJ EQUITY,EMG SJ EQUITY,EMI SJ EQUITY,EPP SJ EQUITY,EQU SJ EQUITY,EQX SJ EQUITY,ERM SJ EQUITY,EUR SJ EQUITY,FDS SJ EQUITY,FFA SJ EQUITY,FFB SJ EQUITY,FOM SJ EQUITY,FPT SJ EQUITY,FRC SJ EQUITY,FSP SJ EQUITY,FSR SJ EQUITY,GBL SJ EQUITY,GMB SJ EQUITY,GRT SJ EQUITY,HMN SJ EQUITY,HPB SJ EQUITY,HYP SJ EQUITY,IAP SJ EQUITY,ICT SJ EQUITY,IDQ SJ EQUITY,IFA SJ EQUITY,IFR SJ EQUITY,ING SJ EQUITY,INL SJ EQUITY,INP SJ EQUITY,IOT SJ EQUITY,IPF SJ EQUITY,IPR SJ EQUITY,ITU SJ EQUITY,JGS SJ EQUITY,JSE SJ EQUITY,KST SJ EQUITY,L2D SJ EQUITY,L4L SJ EQUITY,LBH SJ EQUITY,LBR SJ EQUITY,LGL SJ EQUITY,LNF SJ EQUITY,LTE SJ EQUITY,LYS SJ EQUITY,MAF SJ EQUITY,MCU SJ EQUITY,MEL SJ EQUITY,MPL SJ EQUITY,MRN SJ EQUITY,MSI SJ EQUITY,MSP SJ EQUITY,MTL SJ EQUITY,MTM SJ EQUITY,MYT SJ EQUITY,N91 SJ EQUITY,NBC SJ EQUITY,NED SJ EQUITY,NIB SJ EQUITY,NRP SJ EQUITY,NY1 SJ EQUITY,OCT SJ EQUITY,OML SJ EQUITY,OMU SJ EQUITY,ORE SJ EQUITY,OZZ SJ EQUITY,PAP SJ EQUITY,PFN SJ EQUITY,PGH SJ EQUITY,PGR SJ EQUITY,PMG SJ EQUITY,PMM SJ EQUITY,PPE SJ EQUITY,PPR SJ EQUITY,PRA SJ EQUITY,PSG SJ EQUITY,QLT SJ EQUITY,QPG SJ EQUITY,RAH SJ EQUITY,RDF SJ EQUITY,REB SJ EQUITY,REF SJ EQUITY,REI SJ EQUITY,RES SJ EQUITY,RHW SJ EQUITY,RMH SJ EQUITY,RMI SJ EQUITY,RNI SJ EQUITY,RNT SJ EQUITY,RPF SJ EQUITY,RPL SJ EQUITY,RPR SJ EQUITY,SAC SJ EQUITY,SBK SJ EQUITY,SBL SJ EQUITY,SBO SJ EQUITY,SBV SJ EQUITY,SCP SJ EQUITY,SDO SJ EQUITY,SFN SJ EQUITY,SGG SJ EQUITY,SJL SJ EQUITY,SLM SJ EQUITY,SLU SJ EQUITY,SMR SJ EQUITY,SNT SJ EQUITY,SOT SJ EQUITY,SPE SJ EQUITY,SRB SJ EQUITY,SRE SJ EQUITY,SRL SJ EQUITY,STP SJ EQUITY,SVN SJ EQUITY,SYC SJ EQUITY,TCP SJ EQUITY,TDH SJ EQUITY,TMT SJ EQUITY,TSC SJ EQUITY,UNF SJ EQUITY,VKE SJ EQUITY,VKG SJ EQUITY,VLY SJ EQUITY,VTR SJ EQUITY,WPH SJ EQUITY,WSC SJ EQUITY,YBG SJ EQUITY,ZSA SJ EQUITY,AGYO TI EQUITY,AKBNK TI EQUITY,AKGRT TI EQUITY,ALBRK TI EQUITY,ALGYO TI EQUITY,ANHYT TI EQUITY,ANSGR TI EQUITY,ASYAB TI EQUITY,AVISA TI EQUITY,BRYAT TI EQUITY,DENIZ TI EQUITY,DGGYO TI EQUITY,ECZYT TI EQUITY,EKGYO TI EQUITY,FORTS TI EQUITY,FORTSY TI EQUITY,GARAN TI EQUITY,GLYHO TI EQUITY,GLYHOY TI EQUITY,GOZDE TI EQUITY,GSDHO TI EQUITY,GUSGR TI EQUITY,HALKB TI EQUITY,HLGYO TI EQUITY,ICBCT TI EQUITY,IHLGM TI EQUITY,ISCTR TI EQUITY,ISFIN TI EQUITY,ISGYO TI EQUITY,ISMEN TI EQUITY,ITTFH TI EQUITY,KLGYO TI EQUITY,NUGYO TI EQUITY,OZGYO TI EQUITY,OZKGY TI EQUITY,PEGYO TI EQUITY,PEGYOY TI EQUITY,QNBFB TI EQUITY,QNBFL TI EQUITY,RHEAG TI EQUITY,RYGYO TI EQUITY,SAFGY TI EQUITY,SKBNK TI EQUITY,SNGYO TI EQUITY,TEBNK TI EQUITY,TEBNKY TI EQUITY,TRGYO TI EQUITY,TSKB TI EQUITY,VAKBN TI EQUITY,VAKBNY TI EQUITY,VERUS TI EQUITY,VKGYO TI EQUITY,YGYO TI EQUITY,YKBNK TI EQUITY,YKGYO TI EQUITY,YKSGR TI EQUITY
2019-11-01,,48.795,47.96,,29.48,31.637,33.105,,,66.36,32.58,15.47,12.1,19.8,,28.22,49,38.35,13.76,35.825,26.09,29.04,5.34,47.1,49.3,,748.3,4069.85,8384.75,3698.2,100,185.15,2128.6,1240.05,462.25,35.3,218.6,1379.85,1579.9,,55.55,67.15,20.25,313.55,0.5,66.6,31.34,43.08,26.69,,1399.6,19.74,,24.99,105.48,,82.15,101.35,32.38,50.63,5.797,713.4,97.05,354.7,236.4,214.38,470.2,1214,0.043145,480,,,,,,15477,,520,,350,479,,,,111,1,,,190,,,,,,1290,,36.58,1219.7,,,,,,,4958,,,,,,4263,,,,,137900,,,,,,,104,11922,18,,1248,1810,2110,,,,,1990.92,857.51,,,,,6519,,,2215,5697,762,5900,1626,,930.45,,,,6169.23,6914,,1541,,862,,12762.13,912,694,423,11500,805,,400,874.94,,,,,,,,1880,,2050,,,,22914,,13001,,1584,,1941,58,,,,,1880,,,34,500,,23498,2705,,,757,30,,,6660,,7938,2955,28200,,,2560,,311,17319,,,4249,73,231,2638,,,7984,,,28300,,,,1434,,2189,3307,,2200,1180,241.87,,,1915,,,,,,,,1.32,6.95,4.94,1.089,8.931,5.48,4.15,,11.8,33.9,25,2.89,8.21,1.2,,,9.28,4,,3.57,0.94,1.66,5.2,0.93,4.16,0.73,5.86,2.6,0.94,3.77,3.57,1.9,2.89,1.06,1.9,0.72,,17.6,27.34,0.78,1.62,,1,0.76,,,1.72,0.89,4.32,,17.35,1.408,0.46,2.3,1.9,
2019-11-04,,48.865,47.69,,29.616,31.655,32.43,,,66,33.2,15.43,11.98,20,,28.46,48.9,38.64,13.9,35.944,27.5,29.32,5.3,47.25,49.12,,742.6,4113,8706.6,3708.95,101.95,184.3,2181.3,1236.85,470.5,35.05,218.8,1352.3,1571.05,,56,68.2,21.25,314.3,0.55,66.15,30.77,42.35,26.32,,1402.04,19.73,,24.68,104.06,,81.21,101.31,32.4,,,,,,,,,,,,,,,,,15760,,526,,345,470,,,,111,1,,,192,,,,,,1305,,35.63,1211.81,,,,,,,4908,,,,,,4430,,,,,138872,,,,,,,116,12549,12,,1285,1776,2115,,,,,1973.85,880,,,,,6679,,,2265,5621,756,5977,1593,,930.45,,,,6238.14,6977.35,,1540,,847,,12805.47,940,700,436,11737,800,,400,898.12,,,,,,,,1866,,2070,,,,23363,,13000,,1572,,1959,58,,,,,1945,,,34,500,,23906,2708,,,800,33,,,6657,,8040,3012,28400,,,2560,,317,17721,,,4249,73,230,2730,,,8095,,,28797,,,,1427,,2151,3307,,2225,1180,241.87,,,1945,,,,,,,,1.35,7.08,4.9,1.098,8.989,5.55,4.13,,11.72,34.3,23,2.9,8.25,1.22,,,9.47,4.09,,3.69,0.95,1.74,5.25,0.94,4.27,0.71,5.96,2.68,0.96,3.78,3.61,1.93,2.84,1.07,1.89,0.74,,17.9,31.44,0.78,1.66,,1.01,0.81,,,1.74,0.91,4.4,,17.48,1.431,0.45,2.36,1.92,
2019-11-05,,48.894,47.99,,30.115,32.082,33.23,,,67,33.08,15.2,11.98,19.66,,27.75,47.94,38.7,14.07,36.564,27,28.54,5.17,47.94,48.22,,738.05,4227.8,8845.75,3728.05,101.9,184.35,2181.3,1239.5,468.35,34.9,225.05,1320.1,1553.9,,54.4,64.75,22.3,319.2,0.55,68.3,30.78,41.91,25.75,,1397.44,19.62,,24.75,103.85,,81.06,100.35,32.43,50.46,5.565,726,100.29,346,238.53,216.57,482.8,1198,0.044025,480,,,,,,16056,,534,,345,463,,,,111,1,,,197,,,,,,1317,,35.15,1219.7,,,,,,,4857,,,,,,4315,,,,,140789,,,,,,,123,12953,16,,1288,1780,2087,,,,,1989.97,880,,,,,6835,,,2275,5528,800,6010,1598,,930.45,,,,6309.18,7073.59,,1550,,786,,12851.76,930,700,434,12019,800,,400,883.63,,,,,,,,1864,,2094,,,,23846,,13001,,1598,,2041,58,,,,,1950,,,34,500,,24320,2710,,,827,35,,,6692,,8202,3136,28350,,,2526,,314,17922,,,4244,72,223,2725,,,8335,,,29491,,,,1410,,2150,3450,,2235,1179,241.87,,,1950,,,,,,,,1.37,7.05,4.92,1.08,9.113,5.55,4.13,,11.79,34.52,22.5,2.89,8.22,1.22,,,9.46,4.1,,3.69,0.95,1.73,5.44,0.94,4.32,0.68,5.97,2.62,0.97,3.79,3.67,1.96,2.82,1.06,1.86,0.77,,17.93,36.14,0.77,1.72,,1.01,0.8,,,1.76,0.91,4.47,,17.6,1.431,0.48,2.37,1.91,
2019-11-06,,48.498,47.67,,29.698,31.909,34.118,,,66.24,33.24,15.39,11.93,19.73,,27.66,48.42,38.01,13.96,36.072,26.9,29.18,5.16,47.26,48.85,,747.25,4188.15,8772.85,3728.7,99.45,191.5,2220.6,1256.65,480.7,33.9,219.4,1343,1571.05,,53.95,64.25,23.4,317.55,0.55,68.7,30.98,42.61,25.24,,1401.21,19.54,,24.93,103.99,,80.68,101.05,31.8,50.45,5.45,732,99.95,344.4,239.02,217,476.8,1209.8,0.0442,480,,,,,,16167,,542,,343,462,,,,111,1,,,183,,,,,,1300,,33.73,1210.38,,,,,,,4798,,,,,,4291,,,,,142600,,,,,,,105,13144,16,,1300,1765,2086,,,,,1953.93,868.27,,,,,6904,,,2240,5388,800,6010,1590,,930.45,,,,6307.76,7076,,1554,,625,,13001.49,955,672,435,11800,838,,400,869.15,,,,,,,,1857,,2071,,,,24226,,12900,,1610,,2051,58,,,,,1920,,,34,500,,24447,2716,,,807,33,,,6702,,8198,3137,28116,,,2615,,314,18077,,,4244,74,230,2630,,,8382,,,29590,,,,1393,,2151,3600,,2205,1170,242.85,,,1921,,,,,,,,1.36,7.15,5.01,1.08,9.096,5.56,4.13,,12.36,34.7,21.38,2.92,8.62,1.23,,,9.49,4.09,,3.71,0.94,1.74,5.39,0.93,4.3,0.71,6.07,2.61,0.98,3.82,3.81,1.98,2.77,1.08,1.85,0.76,,18.28,36.98,0.78,1.71,,1.02,0.84,,,1.77,0.91,4.5,,17.68,1.455,0.47,2.39,1.96,
2019-11-07,,48.993,47.67,,29.961,31.991,34.204,,,67,33.47,15.41,11.77,20.4,,27.91,48.58,36.35,13.94,36.289,26.95,29.47,5.21,47.77,49.6,,734.75,4225.85,8832.9,3799.95,96.2,192.5,2251,1263.7,478.55,33.75,238.35,1381.9,1584,,53.6,61.95,24.55,318.15,0.6,66.45,31.06,43.58,25.33,,1394.96,19.39,,25,105.44,,79.69,102.72,32.42,51.21,5.611,742.6,99.52,344.7,242.5,218.33,474.6,1225.8,0.0443,480,,,,,,16369,,548,,367,456,,,,111,1,,,190,,,,,,1282,,35.63,1248.4,,,,,,,4732,,,,,,4288,,,,,144800,,,,,,,107,12874,16,,1287,1799,2084,,,,,1987.13,882.93,,,,,6853,,,2254,5415,829,6111,1600,,930.45,,,,6322.68,7096.05,,1540,,643,,12876.39,979,690,444,11800,839,,400,888.46,,,,,,,,1860,,2058,,,,24387,,12746,,1659,,2037,58,,,,,1929,,,34,500,,24381,2710,,,809,30,,,6709,,8182,3110,28000,,,2574,,315,17954,,,4200,75,245,2699,,,8303,,,29580,,,,1395,,2150,3600,,2210,1149,242.85,,,1930,,,,,,,,1.37,7.34,5.1,1.098,9.047,5.61,4.18,,12.38,34.84,21.16,2.93,8.89,1.29,,,9.77,4.11,,3.73,0.95,1.76,5.51,0.95,4.46,0.71,6.21,2.62,0.98,3.87,3.84,2.04,2.83,1.12,1.88,0.76,,18.03,36.22,0.78,1.78,,1.04,0.84,,,1.84,0.95,4.64,,17.78,1.51,0.49,2.46,1.96,
2019-11-08,,48.299,47,,29.063,31.065,33.462,,,67.3,33.14,15.16,11.8,20.3,,27.54,47.1,35.1,13.76,35.746,26.8,28.76,5.15,46.59,50.54,,725.5,4159.45,8818.85,3777.1,93.8,203.1,2233.2,1255.6,489.45,33.75,241.65,1422.8,1600.25,,52.85,61.45,25.75,316,0.65,68.95,30.99,41.7,25.01,,1393.86,19.17,,24.69,102.95,,81.86,101.04,32.73,51.1,5.614,748.6,99.14,343.1,240.17,217.5,470,1221.2,0.046,480,,,,,,16261,,548,,356,440,,,,119,1,,,200,,,,,,1300,,35.15,1245.53,,,,,,,4668,,,,,,4257,,,,,145005,,,,,,,113,12761,16,,1330,1792,2065,,,,,1977.64,894.67,,,,,6835,,,2309,5287,815,6151,1555,,808.87,,,,6098.19,6779.26,,1540,,645,,12837.97,975,717,435,11634,839,,400,859.49,,,,,,,,1865,,2050,,,,24265,,12800,,1608,,2037,58,,,,,1864,,,34,500,,24429,2711,,,815,30,,,6714,,8136,3122,27582,,,2557,,319,17666,,,4200,76,239,2699,,,8202,,,29448,,,,1396,,2101,3600,,2230,1149,243.83,,,1929,,,,,,,,1.37,7.34,5.07,1.08,8.98,5.56,4.18,,12.57,33.98,20.92,2.94,9.05,1.27,,,9.79,4.08,,3.83,0.95,1.87,5.77,0.95,4.78,0.71,6.15,2.62,0.97,3.87,3.86,2.09,2.83,1.13,1.91,0.74,,17.78,35.1,0.77,1.93,,1.04,0.85,,,1.87,0.93,4.68,,15.32,1.494,0.49,2.43,1.97,
2019-11-11,,49.688,47.24,,29.199,30.993,33.356,,,67,32.47,15.29,12.38,20.39,,27.65,47.02,36.45,13.89,35.904,26.75,29.12,5.18,46.7,52,,733.7,4169.05,8903.3,3710.85,96.5,207.65,2234.55,1264.75,496.8,33.65,238.55,1445.05,1616.9,,52.45,61.7,24.5,318.25,0.7,73,30.8,42.03,24.88,,1383.59,19.27,,24.92,102.62,,80.95,102.16,32.76,51.14,5.62,756.2,100,346.2,241.5,217.75,469,1222,0.04695,480,,,,,,16193,,595,,346,450,,,,119,1,,,189,,,,,,1274,,35.63,1233.34,,,,,,,4756,,,,,,4244,,,,,144400,,,,,,,115,12668,12,,1330,1745,2040,,,,,1958.67,880,,,,,6807,,,2297,5393,775,6081,1535,,808.87,,,,6103.16,6793.7,,1548,,682,,12854.72,960,690,435,11455,840,,400,873.98,,,,,,,,1877,,2075,,,,23945,,12750,,1605,,2029,58,,,,,1860,,,33,500,,24350,2687,,,815,31,,,6674,,8147,3048,27813,,,2548,,319,17539,,,4199,75,240,2662,,,8100,,,29150,,,,1400,,2120,3600,,2239,1100,249.71,,,1932,,,,,,,,1.37,7.35,5.08,1.08,8.956,5.56,4.18,,12.75,35.24,21,2.96,8.79,1.26,,,9.77,4.05,,4.03,0.95,1.84,5.76,0.94,4.68,0.72,6.15,2.61,0.99,3.89,3.86,2.12,2.85,1.16,1.93,0.75,,17.51,34,0.81,2.03,,1.04,0.84,,,1.92,0.93,4.72,,15.5,1.494,0.48,2.44,1.98,
2019-11-12,,48.795,46.72,,28.79,30.703,32.95,,,66.8,32.59,15.07,12.55,20.25,,26.71,46.32,36.57,13.73,35.293,26.98,28.79,5.08,45.89,51.75,,,,,,,,,,,,,,,,,,,,,,29.79,41.62,24.68,,1373.37,18.86,,23.95,99.77,,81.99,100.75,33.07,51.13,5.62,770,99.7,351,239.87,217.53,471.8,1235.6,0.047,480,,,,,,16195,,577,,350,427,,,,119,1,,,185,,,,,,1233,,35.15,1216.12,,,,,,,4794,,,,,,4143,,,,,145529,,,,,,,116,12974,10,,1314,1760,2031,,,,,1972.9,880,,,,,6888,,,2269,5325,761,6006,1528,,691.22,,,,5999.44,6675,,1539,,688,,12680.37,955,665,438,11565,841,,400,873.98,,,,,,,,1860,,2072,,,,23880,,12750,,1605,,2046,2,,,,,1845,,,33,500,,24200,2676,,,806,29,,,6640,,8226,3055,27750,,,2480,,315,17675,,,4300,73,243,2849,,,8160,,,28527,,,,1405,,2144,3300,,2234,1170,254.6,,,1941,,,,,,,,1.4,7.5,5.06,1.08,9.005,5.64,4.2,,12.74,35.36,20.92,3.39,8.75,1.3,,,9.82,4.02,,4,0.94,1.85,5.9,0.98,4.65,0.75,6.24,2.64,0.99,3.9,3.9,2.19,2.85,1.39,1.93,0.76,,17.4,35.1,0.8,2.01,,1.05,0.85,,,1.99,0.94,4.8,,15.48,1.518,0.48,2.49,2.02,
2019-11-13,,49.122,45.95,,28.672,30.385,32.999,,,65.67,31.95,15.09,12.2,19.9,,26.6,45.78,36.51,13.5,34.938,26.1,28.57,5.06,45.15,50.5,,711.2,4144.55,8978.35,3718.05,93.35,202.2,2207.45,1257.55,485.75,34.15,218.25,1414.2,1605.8,,50.8,60.3,23.3,306.8,0.75,68.2,30.58,41.79,24.41,,1372.34,18.81,,23.63,99.34,,81.67,101.46,33.01,50.96,5.514,772.6,100.26,356.2,237.21,215.04,476,1239.4,0.04733,480,,,,,,16160,,552,,343,437,,,,,1,,,185,,,,,,1213,,35.63,1170.2,,,,,,,4823,,,,,,4128,,,,,144731,,,,,,,112,13058,10,,1308,1710,2000,,,,,1952.98,870.22,,,,,6753,,,2275,5275,760,5925,1510,,691.22,,,,5930.53,6586.78,,1536,,722,,12605.51,954,684,413,11516,840,,400,856.59,,,,,,,,1877,,2091,,,,23707,,12650,,1614,,2026,2,,,,,1865,,,34,500,,23930,2678,,,810,31,,,6593,,8040,3106,28119,,,2500,,310,17485,,,4300,73,238,2780,,,8178,,,28922,,,,1400,,2080,3300,,2200,1170,254.6,,,1920,,,,,,,,1.41,7.64,4.9,1.098,8.956,5.71,4.21,,12.54,35.68,20.98,3.38,8.74,1.3,,,9.95,4.03,,4.15,1.02,1.86,5.94,0.97,4.69,0.74,6.28,2.67,0.98,3.91,3.87,2.24,2.88,1.34,2,0.75,,17.19,35.2,0.81,2.07,,1.04,0.84,,,2.07,0.94,4.82,,15.41,1.518,0.47,2.5,2.06,
2019-11-14,,49.39,46.51,,28.482,30.258,33.182,,,67.1,32.16,15.78,12.9,20.2,,27.37,46.49,37.45,13.63,35.165,26.9,29.36,5.12,46.01,51.5,,715.9,4210.55,9061.85,3716.25,93.3,208.9,2226.8,1273.9,498.65,34.5,211.35,1375.1,1597.6,,51,60.3,22.15,306,0.8,68.75,30.52,42.2,24.48,,1373.61,18.89,,23.7,99.1,,82.19,99.97,33.04,50.44,5.604,769.4,99.94,354.2,237.5,215.79,469.4,1261.2,0.047065,480,,,,,,16130,,545,,337,420,,,,,1,,,189,,,,,,1235,,34.68,1142.22,,,,,,,4943,,,,,,4144,,,,,144205,,,,,,,112,13000,10,,1301,1716,2016,,,,,1950.14,875.11,,,,,6750,,,2286,5370,761,5900,1504,,754.95,,,,5931.95,6583.57,,1565,,725,,12766.07,950,680,420,11400,841,,400,869.15,,,,,,,,1855,,2095,,,,23550,,12699,,1617,,2017,2,,,,,1886,,,34,500,,23601,2670,,,827,32,,,6559,,8138,3063,28250,,,2481,,314,17476,,,4300,76,235,3150,,,8197,,,29291,,,,1383,,2061,3399,,2200,1170,254.6,,,1925,,,,,,,,1.41,7.54,4.95,1.089,9.477,5.77,4.21,,12.49,36.62,20.88,3.46,8.74,1.28,,,9.74,4.1,,4.13,1.02,1.88,5.69,0.95,4.65,0.75,6.17,2.72,0.98,4.06,3.87,2.68,2.99,1.32,2.03,0.75,,17.15,35.02,0.8,2.31,,1.01,0.81,,,2.12,0.92,4.69,,15.29,1.549,0.49,2.5,2.09,
2019-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,716.9,4187.6,9057.85,3720.05,94.3,211.75,2224.05,1277.9,499.85,34.55,210.3,1359,1622.75,,52.3,61.9,21.05,321.9,0.85,68.7,30.6,41.63,24.82,,1365.7,18.99,,24.04,103.09,,81.24,102.2,32.94,50.58,5.69,770.2,100.13,364.5,240,216.4,467,1250,0.04692,480,,,,,,16289,,546,,337,420,,,,,1,,,178,,,,,,1258,,36.58,1113.52,,,,,,,5019,,,,,,4134,,,,,144888,,,,,,,109,13164,10,,1295,1720,2020,,,,,1945.39,896.62,,,,,6732,,,2271,5407,760,5937,1527,,754.95,,,,5923.43,6574.75,,1555,,737,,12774.93,950,661,442,11500,810,,700,870.11,,,,,,,,1879,,2125,,,,23620,,12648,,1610,,2006,2,,,,,1885,,,34,500,,23855,2655,,,831,29,,,6607,,8185,3055,28236,,,2477,,318,17493,,,4300,72,236,3120,,,8200,,,29050,,,,1400,,2098,3200,,2210,1115,254.6,,,1937,,,,,,,,1.51,7.68,4.99,1.107,9.733,5.94,4.26,,12.59,37,20.88,3.81,8.79,1.32,,,9.95,4.15,,3.93,1.03,1.89,5.73,0.99,4.69,0.76,6.27,2.75,1.01,4.18,3.86,3.21,3.12,1.27,2.07,0.78,,17.24,35,0.81,2.35,,1.03,0.82,,,2.19,0.93,4.73,,15.74,1.605,0.48,2.5,2.16,
2019-11-18,,48.636,46,,28.264,30.058,32.7,,,66.6,32.39,15.66,12.59,20.51,,27.21,46.3,36.43,13.6,35.007,26.2,29.31,5.03,45.86,50.93,,722.95,4154.9,9104.25,3701.9,95.9,216,2236.3,1262.05,498.35,34.55,208.7,1374.4,1627.2,,52.4,62.4,20,325.1,0.9,65.85,,,,,,,,,,,,,,50.7,5.671,770,100,364,237.45,215.55,467.4,1253,0.0462,480,,,,,,16052,,545,,340,420,,,,,1,,,184,,,,,,1228,,37.05,1111.37,,,,,,,5005,,,,,,4172,,,,,145415,,,,,,,108,12868,10,,1304,1750,2000,,,,,1941.6,880,,,,,6736,,,2287,5541,780,6023,1543,,692.2,,,,5942.61,6587.58,,1566,,760,,12706.96,956,688,421,11516,837,,700,869.15,,,,,,,,1865,,2101,,,,23293,,12688,,1630,,1983,2,,,,,1900,,,34,500,,23585,2683,,,835,30,,,6672,,8208,3035,28710,,,2511,,314,17362,,,4300,75,239,3200,,,8134,,,29668,,,,1410,,2150,3200,,2186,1180,254.6,,,1927,,,,,,,,1.53,7.76,5.12,1.152,9.708,6.11,4.35,,12.76,38.12,20.88,3.98,9.15,1.36,,,10.14,4.16,,4.02,1.05,1.96,5.81,1,4.79,0.78,6.38,2.73,1.04,4.28,3.82,2.89,3.24,1.26,2.1,0.83,,17.16,35,0.83,2.5,,1.05,0.82,,,2.31,0.99,4.82,,16.1,1.699,0.48,2.51,2.29,
2019-11-19,,47.545,45.79,,28.219,30.004,32.825,,,68.79,32.69,15.5,12.37,20.74,,26.8,46,36.8,13.42,34.623,26.4,28.71,5.11,45.48,51.5,,747.8,4135.75,9152.8,3730.4,99,214.95,2212.1,1271.9,493.5,34.4,212.7,1392.75,1623.8,,62.75,64.15,19,330.4,0.95,64.15,30.53,42.51,25.62,,1363.2,18.94,,24.14,105.85,,82.96,103.37,32.88,50.67,5.723,764,100.5,363.6,239.25,215.15,469.8,1241,0.04646,480,,,,,,16339,,549,,339,416,,,,,1,,,187,,,,,,1262,,37.05,1084.82,,,,,,,4961,,,,,,4330,,,,,147300,,,,,,,105,13036,10,,1317,1765,2050,,,,,1935.91,878.04,,,,,6855,,,2275,5627,789,6035,1527,,803.97,,,,6037.09,6739.16,,1565,,736,,12721.74,970,689,427,11500,832,,700,869.15,,,,,,,,1921,,2115,,,,23876,,12693,,1615,,1997,2,,,,,1920,,,34,425,,23861,2710,,,840,30,,,6781,,8316,3110,29177,,,2575,,316,17757,,,4298,75,237,3200,,,8264,,,29942,,,,1418,,2140,3250,,2200,1180,254.6,,,1938,,,,,,,,1.51,7.77,5.25,1.161,10.287,6.1,4.37,,12.52,37.88,20.88,3.75,9.2,1.44,,,10.25,4.16,,4.12,1.05,1.96,5.86,1.02,4.82,0.78,6.41,2.7,1.08,4.24,3.8,2.89,3.16,1.3,2.11,0.84,,17.11,35,0.92,2.57,,1.07,0.83,,,2.36,1.01,4.97,,16.22,1.667,0.48,2.51,2.19,
